regime,representative,global_test_index,step,R_norm,amplitude_norm,mean_trace_error,max_trace_error,minimum_eigenvalue,negative_eigenvalue_fraction,finite
heavy_dissipation,4,5667,68,11.2151517868042,3.027803897857666,2.468004822731018e-08,1.1920928955078125e-07,-1.6432544214239897e-07,0.0,True
heavy_dissipation,4,5667,69,11.215609550476074,3.0272626876831055,2.0954757928848267e-08,1.1920928955078125e-07,-1.4410089477223664e-07,0.0,True
heavy_dissipation,4,5667,70,11.215811729431152,3.0271501541137695,2.561137080192566e-08,1.1920928955078125e-07,-1.54779002059513e-07,0.0,True
heavy_dissipation,4,5667,71,11.2157621383667,3.027463674545288,3.073364496231079e-08,1.1920928955078125e-07,-1.9945710505453462e-07,0.0,True
heavy_dissipation,4,5667,72,11.215709686279297,3.028151035308838,2.468004822731018e-08,1.1920928955078125e-07,-1.601659675998235e-07,0.0,True
heavy_dissipation,4,5667,73,11.215660095214844,3.0291242599487305,2.0023435354232788e-08,1.1920928955078125e-07,-1.4224497135728598e-07,0.0,True
heavy_dissipation,4,5667,74,11.215619087219238,3.030325174331665,2.0023435354232788e-08,1.1920928955078125e-07,-1.5471445635739656e-07,0.0,True
heavy_dissipation,4,5667,75,11.215585708618164,3.0317130088806152,1.955777406692505e-08,1.1920928955078125e-07,-1.2927473846957582e-07,0.0,True
heavy_dissipation,4,5667,76,11.21556568145752,3.033254623413086,2.514570951461792e-08,1.1920928955078125e-07,-1.4040907103662903e-07,0.0,True
heavy_dissipation,4,5667,77,11.215432167053223,3.0349221229553223,2.1420419216156006e-08,1.1920928955078125e-07,-1.780101257509159e-07,0.0,True
heavy_dissipation,4,5667,78,11.21526050567627,3.0367238521575928,2.1420419216156006e-08,1.1920928955078125e-07,-1.5173550593772234e-07,0.0,True
heavy_dissipation,4,5667,79,11.214972496032715,3.0386321544647217,1.862645149230957e-08,1.1920928955078125e-07,-1.9093900505140482e-07,0.0,True
heavy_dissipation,4,5667,80,11.214715003967285,3.040644645690918,1.6298145055770874e-08,1.1920928955078125e-07,-1.5123140428840998e-07,0.0,True
heavy_dissipation,4,5667,81,11.214495658874512,3.042695999145508,2.1420419216156006e-08,1.1920928955078125e-07,-1.7655008832662133e-07,0.0,True
heavy_dissipation,4,5667,82,11.214164733886719,3.0447328090667725,1.955777406692505e-08,1.1920928955078125e-07,-1.451581113087741e-07,0.0,True
heavy_dissipation,4,5667,83,11.213738441467285,3.0467400550842285,2.0023435354232788e-08,1.1920928955078125e-07,-1.8323758865790296e-07,0.0,True
heavy_dissipation,4,5667,84,11.213362693786621,3.0486884117126465,1.6298145055770874e-08,1.1920928955078125e-07,-1.8319390449050843e-07,0.0,True
heavy_dissipation,4,5667,85,11.213040351867676,3.0505177974700928,2.421438694000244e-08,1.1920928955078125e-07,-1.373726234987771e-07,0.0,True
heavy_dissipation,4,5667,86,11.212775230407715,3.0521926879882812,2.8870999813079834e-08,1.1920928955078125e-07,-1.3611436600058369e-07,0.0,True
heavy_dissipation,4,5667,87,11.212570190429688,3.0536892414093018,2.8405338525772095e-08,1.1920928955078125e-07,-1.704163565818817e-07,0.0,True
heavy_dissipation,4,5667,88,11.212424278259277,3.054994821548462,1.7695128917694092e-08,1.1920928955078125e-07,-1.3722964808948745e-07,0.0,True
heavy_dissipation,4,5667,89,11.212333679199219,3.0561060905456543,2.1886080503463745e-08,1.1920928955078125e-07,-1.4848548346435564e-07,0.0,True
heavy_dissipation,4,5667,90,11.212298393249512,3.0570261478424072,2.3748725652694702e-08,1.1920928955078125e-07,-1.4060950093153224e-07,0.0,True
heavy_dissipation,4,5667,91,11.212312698364258,3.0577642917633057,2.1886080503463745e-08,1.1920928955078125e-07,-1.3043776903032267e-07,0.0,True
heavy_dissipation,4,5667,92,11.212363243103027,3.0583338737487793,2.0489096641540527e-08,1.1920928955078125e-07,-1.518130545719032e-07,0.0,True
heavy_dissipation,4,5667,93,11.212457656860352,3.0587525367736816,2.3748725652694702e-08,1.1920928955078125e-07,-1.8549025071479264e-07,0.0,True
heavy_dissipation,4,5667,94,11.212596893310547,3.0590341091156006,1.909211277961731e-08,1.1920928955078125e-07,-1.918143368584424e-07,0.0,True
heavy_dissipation,4,5667,95,11.212776184082031,3.0591957569122314,2.0023435354232788e-08,1.1920928955078125e-07,-1.6449671136342658e-07,0.0,True
heavy_dissipation,4,5667,96,11.212990760803223,3.0592520236968994,1.7695128917694092e-08,1.1920928955078125e-07,-1.418174093714697e-07,0.0,True
heavy_dissipation,4,5667,97,11.213235855102539,3.059218645095825,1.5366822481155396e-08,1.1920928955078125e-07,-1.3726874215080898e-07,0.0,True
heavy_dissipation,4,5667,98,11.213513374328613,3.059110641479492,2.3748725652694702e-08,1.1920928955078125e-07,-1.744370337064538e-07,0.0,True
heavy_dissipation,4,5667,99,11.213814735412598,3.05894136428833,2.0023435354232788e-08,1.1920928955078125e-07,-1.2123582848744263e-07,0.0,True
heavy_dissipation,4,5667,100,11.214143753051758,3.058723211288452,1.7695128917694092e-08,1.1920928955078125e-07,-1.293240643462923e-07,0.0,True
heavy_dissipation,5,5741,1,10.355311393737793,7.640661716461182,2.1420419216156006e-08,1.1920928955078125e-07,-1.1881600414653803e-07,0.0,True
heavy_dissipation,5,5741,2,10.415125846862793,7.3290534019470215,1.816079020500183e-08,1.1920928955078125e-07,-1.7520606832022168e-07,0.0,True
heavy_dissipation,5,5741,3,10.433509826660156,6.925610542297363,1.5832483768463135e-08,1.1920928955078125e-07,-1.4343244458814297e-07,0.0,True
heavy_dissipation,5,5741,4,10.453781127929688,6.505415439605713,1.6298145055770874e-08,1.1920928955078125e-07,-1.6306734096360742e-07,0.0,True
heavy_dissipation,5,5741,5,10.482858657836914,6.068052768707275,2.0954757928848267e-08,1.1920928955078125e-07,-1.4289582850324223e-07,0.0,True
heavy_dissipation,5,5741,6,10.524431228637695,5.609004974365234,2.2817403078079224e-08,1.1920928955078125e-07,-1.9866607203766762e-07,0.0,True
heavy_dissipation,5,5741,7,10.602858543395996,5.125545024871826,1.6763806343078613e-08,1.1920928955078125e-07,-1.4733809905465023e-07,0.0,True
heavy_dissipation,5,5741,8,10.74033260345459,4.622643947601318,2.0954757928848267e-08,1.1920928955078125e-07,-1.7918253547577478e-07,0.0,True
heavy_dissipation,5,5741,9,10.8760404586792,4.129856109619141,1.5366822481155396e-08,1.1920928955078125e-07,-1.3509279028767196e-07,0.0,True
heavy_dissipation,5,5741,10,10.991074562072754,3.742013454437256,2.561137080192566e-08,1.1920928955078125e-07,-1.4251502022943896e-07,0.0,True
heavy_dissipation,5,5741,11,11.07081413269043,3.5025522708892822,2.0023435354232788e-08,1.1920928955078125e-07,-1.5631695760021103e-07,0.0,True
heavy_dissipation,5,5741,12,11.114738464355469,3.3462984561920166,2.3748725652694702e-08,1.1920928955078125e-07,-1.3958508304767747e-07,0.0,True
heavy_dissipation,5,5741,13,11.143470764160156,3.248877763748169,2.0023435354232788e-08,1.1920928955078125e-07,-1.840696910448969e-07,0.0,True
heavy_dissipation,5,5741,14,11.161352157592773,3.190150737762451,2.0489096641540527e-08,1.1920928955078125e-07,-1.8807472201842756e-07,0.0,True
heavy_dissipation,5,5741,15,11.174474716186523,3.1503448486328125,1.7229467630386353e-08,1.1920928955078125e-07,-1.8097983911502524e-07,0.0,True
heavy_dissipation,5,5741,16,11.185504913330078,3.118866443634033,1.955777406692505e-08,1.1920928955078125e-07,-1.6049537521212187e-07,0.0,True
heavy_dissipation,5,5741,17,11.195486068725586,3.091552495956421,2.3283064365386963e-08,1.1920928955078125e-07,-1.1920572262624773e-07,0.0,True
heavy_dissipation,5,5741,18,11.204710960388184,3.066962480545044,1.7695128917694092e-08,1.1920928955078125e-07,-1.651285685966286e-07,0.0,True
heavy_dissipation,5,5741,19,11.212278366088867,3.044640064239502,2.2817403078079224e-08,1.1920928955078125e-07,-1.595951886201874e-07,0.0,True
heavy_dissipation,5,5741,20,11.219122886657715,3.024634599685669,1.6763806343078613e-08,1.1920928955078125e-07,-1.706265919665384e-07,0.0,True
heavy_dissipation,5,5741,21,11.225617408752441,3.006767511367798,2.7939677238464355e-08,1.1920928955078125e-07,-1.513533334218664e-07,0.0,True
heavy_dissipation,5,5741,22,11.231436729431152,2.9908387660980225,2.2817403078079224e-08,1.1920928955078125e-07,-1.7337833924102597e-07,0.0,True
heavy_dissipation,5,5741,23,11.236339569091797,2.976797103881836,2.0023435354232788e-08,1.1920928955078125e-07,-1.9438125775650406e-07,0.0,True
heavy_dissipation,5,5741,24,11.240541458129883,2.9646291732788086,2.3283064365386963e-08,1.1920928955078125e-07,-2.1156583329684508e-07,0.0,True
heavy_dissipation,5,5741,25,11.24441146850586,2.954205274581909,2.60770320892334e-08,1.1920928955078125e-07,-1.5940857167606737e-07,0.0,True
heavy_dissipation,5,5741,26,11.247413635253906,2.9453141689300537,2.8405338525772095e-08,1.1920928955078125e-07,-2.142593871212739e-07,0.0,True
heavy_dissipation,5,5741,27,11.249561309814453,2.9379115104675293,2.60770320892334e-08,1.1920928955078125e-07,-1.973057379700549e-07,0.0,True
heavy_dissipation,5,5741,28,11.251092910766602,2.9319143295288086,2.561137080192566e-08,1.1920928955078125e-07,-1.43926783380266e-07,0.0,True
heavy_dissipation,5,5741,29,11.252305030822754,2.927159070968628,1.7695128917694092e-08,1.1920928955078125e-07,-1.5964826616254868e-07,0.0,True
heavy_dissipation,5,5741,30,11.253447532653809,2.9234306812286377,2.1886080503463745e-08,1.1920928955078125e-07,-2.0693482838396449e-07,0.0,True
heavy_dissipation,5,5741,31,11.254403114318848,2.9205024242401123,2.3283064365386963e-08,1.1920928955078125e-07,-1.50813207255851e-07,0.0,True
heavy_dissipation,5,5741,32,11.255349159240723,2.9182395935058594,3.073364496231079e-08,1.1920928955078125e-07,-1.779826419578967e-07,0.0,True
heavy_dissipation,5,5741,33,11.256255149841309,2.9164936542510986,2.1886080503463745e-08,1.1920928955078125e-07,-1.42373707490151e-07,0.0,True
heavy_dissipation,5,5741,34,11.257160186767578,2.9151611328125,2.3748725652694702e-08,1.1920928955078125e-07,-1.5096857453045232e-07,0.0,True
heavy_dissipation,5,5741,35,11.257940292358398,2.914153575897217,2.7939677238464355e-08,1.1920928955078125e-07,-1.290919726670836e-07,0.0,True
heavy_dissipation,5,5741,36,11.258496284484863,2.91343355178833,2.2351741790771484e-08,1.1920928955078125e-07,-1.5136656372760626e-07,0.0,True
heavy_dissipation,5,5741,37,11.258735656738281,2.9129855632781982,2.0023435354232788e-08,1.1920928955078125e-07,-1.552000270521603e-07,0.0,True
heavy_dissipation,5,5741,38,11.258957862854004,2.9128026962280273,2.561137080192566e-08,1.1920928955078125e-07,-1.2548640881959727e-07,0.0,True
heavy_dissipation,5,5741,39,11.259207725524902,2.9128000736236572,2.1886080503463745e-08,1.1920928955078125e-07,-1.4621278410231753e-07,0.0,True
heavy_dissipation,5,5741,40,11.25944995880127,2.9129159450531006,2.2817403078079224e-08,1.1920928955078125e-07,-1.6350848852653144e-07,0.0,True
heavy_dissipation,5,5741,41,11.259510040283203,2.9131221771240234,2.2351741790771484e-08,1.1920928955078125e-07,-1.3766532447334612e-07,0.0,True
heavy_dissipation,5,5741,42,11.259570121765137,2.913445472717285,2.1886080503463745e-08,1.1920928955078125e-07,-1.8489413378119934e-07,0.0,True
heavy_dissipation,5,5741,43,11.259648323059082,2.9138472080230713,1.862645149230957e-08,1.1920928955078125e-07,-1.6494017529566918e-07,0.0,True
heavy_dissipation,5,5741,44,11.259740829467773,2.914302349090576,1.955777406692505e-08,1.1920928955078125e-07,-1.660081210275166e-07,0.0,True
heavy_dissipation,5,5741,45,11.259846687316895,2.9147980213165283,2.0023435354232788e-08,1.1920928955078125e-07,-1.2898561863039504e-07,0.0,True
heavy_dissipation,5,5741,46,11.259753227233887,2.915327310562134,1.816079020500183e-08,1.1920928955078125e-07,-1.6243402001236973e-07,0.0,True
heavy_dissipation,5,5741,47,11.259665489196777,2.915947437286377,2.3283064365386963e-08,1.1920928955078125e-07,-2.4573296286689583e-07,0.0,True
heavy_dissipation,5,5741,48,11.259588241577148,2.9166321754455566,1.909211277961731e-08,1.1920928955078125e-07,-1.3657511033215997e-07,0.0,True
heavy_dissipation,5,5741,49,11.259519577026367,2.9173662662506104,1.862645149230957e-08,1.1920928955078125e-07,-1.299645049357423e-07,0.0,True
heavy_dissipation,5,5741,50,11.259458541870117,2.9181368350982666,2.514570951461792e-08,1.1920928955078125e-07,-1.0475550027422287e-07,0.0,True
heavy_dissipation,5,5741,51,11.259366989135742,2.9189321994781494,2.0023435354232788e-08,1.1920928955078125e-07,-1.6427594573542592e-07,0.0,True
heavy_dissipation,5,5741,52,11.259281158447266,2.9197516441345215,1.5366822481155396e-08,1.1920928955078125e-07,-1.7005251606860838e-07,0.0,True
heavy_dissipation,5,5741,53,11.25920581817627,2.9205775260925293,1.7229467630386353e-08,1.1920928955078125e-07,-1.4401740600078483e-07,0.0,True
heavy_dissipation,5,5741,54,11.25914478302002,2.921391487121582,2.0489096641540527e-08,1.1920928955078125e-07,-1.3781071572793735e-07,0.0,True
heavy_dissipation,5,5741,55,11.259101867675781,2.9221763610839844,2.0023435354232788e-08,1.1920928955078125e-07,-1.7123988982348237e-07,0.0,True
heavy_dissipation,5,5741,56,11.259076118469238,2.9229164123535156,1.862645149230957e-08,1.1920928955078125e-07,-1.8373670229721029e-07,0.0,True
heavy_dissipation,5,5741,57,11.259053230285645,2.9235994815826416,2.3283064365386963e-08,1.1920928955078125e-07,-1.5918151063942787e-07,0.0,True
heavy_dissipation,5,5741,58,11.259028434753418,2.9242210388183594,2.3748725652694702e-08,1.1920928955078125e-07,-1.6429950733254373e-07,0.0,True
heavy_dissipation,5,5741,59,11.25899600982666,2.9247803688049316,1.7695128917694092e-08,1.1920928955078125e-07,-1.3832149647896586e-07,0.0,True
heavy_dissipation,5,5741,60,11.258983612060547,2.9252800941467285,2.0954757928848267e-08,1.1920928955078125e-07,-1.4780265189529018e-07,0.0,True
heavy_dissipation,5,5741,61,11.258976936340332,2.9257161617279053,1.7229467630386353e-08,1.1920928955078125e-07,-1.5174401823969674e-07,0.0,True
heavy_dissipation,5,5741,62,11.258989334106445,2.9260921478271484,1.6763806343078613e-08,1.1920928955078125e-07,-1.6379098610741494e-07,0.0,True
heavy_dissipation,5,5741,63,11.258977890014648,2.9264118671417236,1.816079020500183e-08,1.1920928955078125e-07,-1.6363020449716714e-07,0.0,True
heavy_dissipation,5,5741,64,11.258984565734863,2.9266905784606934,2.0023435354232788e-08,1.1920928955078125e-07,-1.6532965219084872e-07,0.0,True
heavy_dissipation,5,5741,65,11.25900650024414,2.926927328109741,2.2817403078079224e-08,1.1920928955078125e-07,-1.828200595355156e-07,0.0,True
heavy_dissipation,5,5741,66,11.259047508239746,2.927123785018921,2.468004822731018e-08,1.1920928955078125e-07,-1.8368224630194163e-07,0.0,True
heavy_dissipation,5,5741,67,11.259102821350098,2.927281618118286,2.7474015951156616e-08,1.1920928955078125e-07,-1.7031470633810386e-07,0.0,True
heavy_dissipation,5,5741,68,11.259174346923828,2.9274039268493652,2.3748725652694702e-08,1.1920928955078125e-07,-1.3361695039293409e-07,0.0,True
heavy_dissipation,5,5741,69,11.259263038635254,2.9274933338165283,2.3748725652694702e-08,1.1920928955078125e-07,-2.186990286645596e-07,0.0,True
heavy_dissipation,5,5741,70,11.25936508178711,2.927551031112671,2.1420419216156006e-08,1.1920928955078125e-07,-1.2901722357128165e-07,0.0,True
heavy_dissipation,5,5741,71,11.25948429107666,2.9275803565979004,2.2351741790771484e-08,1.1920928955078125e-07,-1.592906215819312e-07,0.0,True
heavy_dissipation,5,5741,72,11.259615898132324,2.9275825023651123,1.862645149230957e-08,1.1920928955078125e-07,-1.7124223461451038e-07,0.0,True
heavy_dissipation,5,5741,73,11.259761810302734,2.9275600910186768,2.0489096641540527e-08,1.1920928955078125e-07,-1.2276628069685103e-07,0.0,True
heavy_dissipation,5,5741,74,11.259920120239258,2.9275143146514893,1.7695128917694092e-08,1.1920928955078125e-07,-1.5773346717651293e-07,0.0,True
heavy_dissipation,5,5741,75,11.260054588317871,2.9274473190307617,2.0954757928848267e-08,1.1920928955078125e-07,-1.556381619138847e-07,0.0,True
heavy_dissipation,5,5741,76,11.260183334350586,2.9273712635040283,1.3504177331924438e-08,1.1920928955078125e-07,-1.2945274363573844e-07,0.0,True
heavy_dissipation,5,5741,77,11.260321617126465,2.927288293838501,2.7474015951156616e-08,1.1920928955078125e-07,-1.3340014959339896e-07,0.0,True
heavy_dissipation,5,5741,78,11.260472297668457,2.927196741104126,1.955777406692505e-08,1.1920928955078125e-07,-1.9891515989911568e-07,0.0,True
heavy_dissipation,5,5741,79,11.260627746582031,2.9270966053009033,1.816079020500183e-08,1.1920928955078125e-07,-1.487144771772364e-07,0.0,True
heavy_dissipation,5,5741,80,11.260754585266113,2.9269888401031494,2.60770320892334e-08,1.1920928955078125e-07,-1.5424033961153327e-07,0.0,True
heavy_dissipation,5,5741,81,11.260807991027832,2.9268851280212402,2.3283064365386963e-08,1.1920928955078125e-07,-1.512962910510396e-07,0.0,True
heavy_dissipation,5,5741,82,11.26075267791748,2.9268033504486084,1.909211277961731e-08,1.1920928955078125e-07,-1.648637351081561e-07,0.0,True
heavy_dissipation,5,5741,83,11.260700225830078,2.9267632961273193,1.816079020500183e-08,1.1920928955078125e-07,-2.2360764262430166e-07,0.0,True
heavy_dissipation,5,5741,84,11.260647773742676,2.926748752593994,2.0489096641540527e-08,1.1920928955078125e-07,-1.469085333383191e-07,0.0,True
heavy_dissipation,5,5741,85,11.260600090026855,2.9267494678497314,2.1886080503463745e-08,1.1920928955078125e-07,-1.3757212968812382e-07,0.0,True
heavy_dissipation,5,5741,86,11.260554313659668,2.9267594814300537,1.862645149230957e-08,1.1920928955078125e-07,-1.4921957358637883e-07,0.0,True
heavy_dissipation,5,5741,87,11.260509490966797,2.926774740219116,1.7695128917694092e-08,1.1920928955078125e-07,-1.4913619850176474e-07,0.0,True
heavy_dissipation,5,5741,88,11.260469436645508,2.9267938137054443,2.0954757928848267e-08,1.1920928955078125e-07,-1.5033509725981276e-07,0.0,True
heavy_dissipation,5,5741,89,11.260429382324219,2.9268152713775635,1.6763806343078613e-08,1.1920928955078125e-07,-1.6916358447360835e-07,0.0,True
heavy_dissipation,5,5741,90,11.260392189025879,2.926837921142578,2.7474015951156616e-08,1.1920928955078125e-07,-1.708192627347671e-07,0.0,True
heavy_dissipation,5,5741,91,11.260355949401855,2.926861524581909,1.7229467630386353e-08,1.1920928955078125e-07,-1.5109581852357223e-07,0.0,True
heavy_dissipation,5,5741,92,11.260322570800781,2.9268860816955566,2.561137080192566e-08,1.1920928955078125e-07,-2.0450353588330472e-07,0.0,True
heavy_dissipation,5,5741,93,11.260287284851074,2.9269113540649414,2.1420419216156006e-08,1.1920928955078125e-07,-2.1396982674559695e-07,0.0,True
heavy_dissipation,5,5741,94,11.260254859924316,2.9269373416900635,2.421438694000244e-08,1.1920928955078125e-07,-1.4994181185556954e-07,0.0,True
heavy_dissipation,5,5741,95,11.260222434997559,2.9269638061523438,2.0023435354232788e-08,1.1920928955078125e-07,-1.5856639379308035e-07,0.0,True
heavy_dissipation,5,5741,96,11.260191917419434,2.9269917011260986,1.4435499906539917e-08,1.1920928955078125e-07,-1.7928034878877952e-07,0.0,True
heavy_dissipation,5,5741,97,11.260161399841309,2.927018880844116,2.3283064365386963e-08,1.1920928955078125e-07,-1.5193884905784216e-07,0.0,True
heavy_dissipation,5,5741,98,11.260130882263184,2.9270477294921875,2.7008354663848877e-08,1.1920928955078125e-07,-1.700834815210328e-07,0.0,True
heavy_dissipation,5,5741,99,11.260101318359375,2.927076578140259,2.7474015951156616e-08,1.1920928955078125e-07,-1.5985288825959287e-07,0.0,True
heavy_dissipation,5,5741,100,11.260072708129883,2.9271063804626465,2.3748725652694702e-08,1.1920928955078125e-07,-1.6698531624115276e-07,0.0,True
collapse,1,6336,1,9.87987232208252,33.50436782836914,1.257285475730896e-08,1.1920928955078125e-07,-1.5829840549486107e-07,0.0,True
collapse,1,6336,2,9.944439888000488,25.056861877441406,8.381903171539307e-09,1.1920928955078125e-07,-1.7457695378197968e-07,0.0,True
collapse,1,6336,3,9.898134231567383,22.671287536621094,1.0244548320770264e-08,1.1920928955078125e-07,-1.7161679011223896e-07,0.0,True
collapse,1,6336,4,9.790013313293457,21.965044021606445,6.05359673500061e-09,1.1920928955078125e-07,-2.1095127067383146e-07,0.0,True
collapse,1,6336,5,9.651723861694336,20.223506927490234,1.30385160446167e-08,1.1920928955078125e-07,-1.7776386584955617e-07,0.0,True
collapse,1,6336,6,9.60952091217041,18.712358474731445,6.984919309616089e-09,1.1920928955078125e-07,-1.3790626951504237e-07,0.0,True
collapse,1,6336,7,9.552802085876465,17.380098342895508,6.51925802230835e-09,1.1920928955078125e-07,-1.520166676982626e-07,0.0,True
collapse,1,6336,8,9.492278099060059,16.216524124145508,7.916241884231567e-09,1.1920928955078125e-07,-1.7207017322107276e-07,0.0,True
collapse,1,6336,9,9.448670387268066,15.074013710021973,6.984919309616089e-09,5.960464477539063e-08,-2.4882746174625936e-07,0.0,True
collapse,1,6336,10,9.374791145324707,14.13343334197998,1.1175870895385742e-08,1.1920928955078125e-07,-2.1407284123142745e-07,0.0,True
collapse,1,6336,11,9.331048965454102,13.228699684143066,6.984919309616089e-09,5.960464477539063e-08,-1.4120962532615522e-07,0.0,True
collapse,1,6336,12,9.332869529724121,12.151288032531738,9.313225746154785e-09,1.1920928955078125e-07,-2.2546855404925736e-07,0.0,True
collapse,1,6336,13,9.324267387390137,11.26135540008545,9.313225746154785e-09,1.1920928955078125e-07,-2.1560458662861492e-07,0.0,True
collapse,1,6336,14,9.324973106384277,10.464756965637207,6.984919309616089e-09,1.1920928955078125e-07,-2.0257373023468972e-07,0.0,True
collapse,1,6336,15,9.30203628540039,9.872041702270508,8.381903171539307e-09,1.1920928955078125e-07,-1.7919103356689448e-07,0.0,True
collapse,1,6336,16,9.239816665649414,9.449721336364746,1.1641532182693481e-08,1.1920928955078125e-07,-1.319481555128732e-07,0.0,True
collapse,1,6336,17,9.270148277282715,9.08337688446045,8.381903171539307e-09,1.1920928955078125e-07,-1.1764409180159419e-07,0.0,True
collapse,1,6336,18,9.281238555908203,8.936162948608398,8.381903171539307e-09,1.1920928955078125e-07,-1.4504786349789356e-07,0.0,True
collapse,1,6336,19,9.322501182556152,8.830425262451172,7.450580596923828e-09,1.1920928955078125e-07,-1.3149190181138692e-07,0.0,True
collapse,1,6336,20,9.32479190826416,8.837718963623047,6.984919309616089e-09,1.1920928955078125e-07,-1.2718635389319388e-07,0.0,True
collapse,1,6336,21,9.326976776123047,8.905196189880371,5.587935447692871e-09,1.1920928955078125e-07,-1.476867623750877e-07,0.0,True
collapse,1,6336,22,9.30950927734375,9.021308898925781,7.916241884231567e-09,1.1920928955078125e-07,-1.7208373037647107e-07,0.0,True
collapse,1,6336,23,9.27529239654541,9.212631225585938,8.381903171539307e-09,1.1920928955078125e-07,-2.013832443026331e-07,0.0,True
collapse,1,6336,24,9.248376846313477,9.340592384338379,6.984919309616089e-09,1.1920928955078125e-07,-1.550429828967026e-07,0.0,True
collapse,1,6336,25,9.215590476989746,9.47856616973877,1.1175870895385742e-08,1.1920928955078125e-07,-1.3649815855387715e-07,0.0,True
collapse,1,6336,26,9.227396965026855,9.445204734802246,8.381903171539307e-09,1.1920928955078125e-07,-1.5255074004016933e-07,0.0,True
collapse,1,6336,27,9.219728469848633,9.32123851776123,9.778887033462524e-09,1.1920928955078125e-07,-1.2312520425439288e-07,0.0,True
collapse,1,6336,28,9.219023704528809,9.121753692626953,1.0710209608078003e-08,1.1920928955078125e-07,-1.2773364232998574e-07,0.0,True
collapse,1,6336,29,9.212989807128906,8.820980072021484,1.0710209608078003e-08,1.1920928955078125e-07,-1.4971053019507963e-07,0.0,True
collapse,1,6336,30,9.207372665405273,8.596858978271484,8.847564458847046e-09,1.1920928955078125e-07,-1.5841280287531845e-07,0.0,True
collapse,1,6336,31,9.199004173278809,8.731345176696777,1.0710209608078003e-08,1.1920928955078125e-07,-1.833102487580618e-07,0.0,True
collapse,1,6336,32,9.191200256347656,9.319990158081055,1.0244548320770264e-08,1.1920928955078125e-07,-1.530670061811179e-07,0.0,True
collapse,1,6336,33,9.181380271911621,9.880080223083496,7.450580596923828e-09,1.1920928955078125e-07,-1.3408359222921717e-07,0.0,True
collapse,1,6336,34,9.153366088867188,9.97330379486084,6.05359673500061e-09,1.1920928955078125e-07,-1.5111760376385064e-07,0.0,True
collapse,1,6336,35,9.147981643676758,9.5166015625,5.587935447692871e-09,1.1920928955078125e-07,-2.4229655082308454e-07,0.0,True
collapse,1,6336,36,9.11191463470459,8.68488883972168,8.847564458847046e-09,1.1920928955078125e-07,-1.4240819723454479e-07,0.0,True
collapse,1,6336,37,9.040689468383789,7.9737138748168945,1.0244548320770264e-08,5.960464477539063e-08,-1.4598361985918018e-07,0.0,True
collapse,1,6336,38,9.016206741333008,7.776885986328125,7.916241884231567e-09,1.1920928955078125e-07,-1.6395988211570511e-07,0.0,True
collapse,1,6336,39,9.038620948791504,7.987144947052002,1.3969838619232178e-08,1.1920928955078125e-07,-1.6114643131004414e-07,0.0,True
collapse,1,6336,40,9.030502319335938,8.23086929321289,5.587935447692871e-09,1.1920928955078125e-07,-1.4958160932110331e-07,0.0,True
collapse,1,6336,41,9.022260665893555,8.280349731445312,1.1175870895385742e-08,1.1920928955078125e-07,-2.002477401674696e-07,0.0,True
collapse,1,6336,42,9.053120613098145,7.968879222869873,8.381903171539307e-09,1.1920928955078125e-07,-1.364793149605248e-07,0.0,True
collapse,1,6336,43,9.071940422058105,7.311596870422363,7.450580596923828e-09,1.1920928955078125e-07,-1.0270796479971978e-07,0.0,True
collapse,1,6336,44,9.052059173583984,6.7213664054870605,6.05359673500061e-09,1.1920928955078125e-07,-1.460797420804738e-07,0.0,True
collapse,1,6336,45,9.048967361450195,6.4569573402404785,1.1641532182693481e-08,1.1920928955078125e-07,-8.805530882227686e-08,0.0,True
collapse,1,6336,46,9.054327011108398,6.378389358520508,1.210719347000122e-08,1.1920928955078125e-07,-9.56466408297274e-08,0.0,True
collapse,1,6336,47,9.057796478271484,6.380908489227295,5.122274160385132e-09,1.1920928955078125e-07,-1.293811919822474e-07,0.0,True
collapse,1,6336,48,9.047931671142578,6.46065092086792,1.30385160446167e-08,1.1920928955078125e-07,-1.2654329850647628e-07,0.0,True
collapse,1,6336,49,9.030559539794922,6.638393402099609,1.0710209608078003e-08,1.1920928955078125e-07,-1.1900534957476339e-07,0.0,True
collapse,1,6336,50,9.009750366210938,6.922232627868652,1.257285475730896e-08,1.1920928955078125e-07,-1.1360408791460941e-07,0.0,True
collapse,1,6336,51,8.996187210083008,7.2810468673706055,1.7229467630386353e-08,1.1920928955078125e-07,-1.2430616891379032e-07,0.0,True
collapse,1,6336,52,8.988033294677734,7.694338798522949,6.984919309616089e-09,1.1920928955078125e-07,-1.3509064444860996e-07,0.0,True
collapse,1,6336,53,8.963638305664062,8.164346694946289,8.381903171539307e-09,1.1920928955078125e-07,-1.5988817381185072e-07,0.0,True
collapse,1,6336,54,8.91412353515625,8.679502487182617,1.257285475730896e-08,1.1920928955078125e-07,-1.0713564790876262e-07,0.0,True
collapse,1,6336,55,8.878255844116211,9.136138916015625,1.1175870895385742e-08,1.1920928955078125e-07,-1.10838236366817e-07,0.0,True
collapse,1,6336,56,8.875667572021484,9.410679817199707,1.4435499906539917e-08,1.1920928955078125e-07,-1.3515121111140616e-07,0.0,True
collapse,1,6336,57,8.89139461517334,9.4177885055542,7.450580596923828e-09,1.1920928955078125e-07,-1.398981623879081e-07,0.0,True
